date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg,is_extreme,code
2020-03-06,9.07,9.13,8.99,9.02,173944425.0,996607976.0,21196596395.0,0.008206243198602924,-0.018498367791077275,False,600050
2020-03-09,8.89,9.18,8.85,8.89,225411130.0,1283193141.0,21196596395.0,0.010634307782223544,-0.014412416851441123,False,600050
2020-03-10,8.8,9.11,8.69,9.1,243271240.0,1379008394.0,21196596395.0,0.011476901077259013,0.023622047244094446,False,600050
2020-03-11,9.07,9.22,8.93,8.94,205452440.0,1181760443.0,21196596395.0,0.00969270896946755,-0.01758241758241763,False,600050
2020-03-12,8.81,8.89,8.7,8.78,168039489.0,934871292.0,21196596395.0,0.007927663756415078,-0.017897091722595126,False,600050
2020-03-13,8.4,8.78,8.36,8.64,178845270.0,968266936.0,21196596395.0,0.008437452252578968,-0.015945330296127436,False,600050
2020-03-16,8.69,8.7,8.33,8.37,147534700.0,796081642.0,21196596395.0,0.006960301420599843,-0.03125000000000011,False,600050
2020-03-17,8.4,8.56,8.15,8.4,139711738.0,739586234.0,21196596395.0,0.006591234526358023,0.0035842293906811484,False,600050
2020-03-18,8.42,8.5,8.17,8.2,120916151.0,640327656.0,21196596395.0,0.005704507872241344,-0.023809523809523947,False,600050
2020-03-19,8.14,8.26,7.96,8.18,151014781.0,777705623.0,21196596395.0,0.007124482543604142,-0.0024390243902439046,False,600050
2020-03-20,8.28,8.4,8.14,8.34,168867593.0,885702299.0,21196596395.0,0.007966731538080031,0.019559902200489088,False,600050
2020-03-23,8.14,8.33,8.11,8.12,105780814.0,548160130.0,21196596395.0,0.004990462243502089,-0.026378896882494063,False,600050
2020-03-24,8.26,8.53,8.22,8.37,170310866.0,903634477.0,21196596395.0,0.008034821384822617,0.030788177339901468,False,600050
2020-03-25,8.5,8.61,8.4,8.45,139703456.0,751311734.0,21196596395.0,0.006590843803251084,0.009557945041815952,False,600050
2020-03-26,8.37,8.4,8.31,8.33,72339856.0,383295149.0,21196596395.0,0.0034128052755235754,-0.014201183431952535,False,600050
2020-03-27,8.42,8.45,8.29,8.29,77293297.0,409883620.0,21196596395.0,0.0036464956712688305,-0.004801920768307433,False,600050
2020-03-30,8.2,8.31,8.12,8.31,91415596.0,475204800.0,21196596395.0,0.0043127488157279695,0.0024125452352232735,False,600050
2020-03-31,8.36,8.39,8.22,8.23,59861436.0,314253435.0,21196596395.0,0.0028241060444081736,-0.00962695547533099,False,600050
2020-04-01,8.2,8.29,8.14,8.2,69304395.0,361099989.0,21196596395.0,0.00326960016167256,-0.0036452004860269005,False,600050
2020-04-02,8.15,8.29,8.14,8.28,74884234.0,390459243.0,21196596395.0,0.003532842377357537,0.009756097560975618,False,600050
2020-04-03,8.26,8.37,8.22,8.29,83339952.0,437966446.0,21196596395.0,0.003931761045356263,0.0012077294685990392,False,600050
2020-04-07,8.44,8.53,8.36,8.52,190011280.0,1018735029.0,21196596395.0,0.008964235411154084,0.027744270205066313,False,600050
2020-04-08,8.44,8.5,8.39,8.42,126073453.0,675107964.0,21196596395.0,0.005947815896977643,-0.011737089201877882,False,600050
2020-04-09,8.56,8.83,8.53,8.7,338479784.0,1866702938.0,21499910795.0,0.015743311087537935,0.03325415676959609,False,600050
2020-04-10,8.66,8.67,8.45,8.48,174426914.0,944599966.0,21499910795.0,0.008112913381973872,-0.025287356321838983,False,600050
2020-04-13,8.44,8.58,8.4,8.45,77394001.0,416025521.0,21499910795.0,0.0035997359122996305,-0.0035377358490567,False,600050
2020-04-14,8.48,8.55,8.42,8.53,103162327.0,554450449.0,21499910795.0,0.00479826767578921,0.00946745562130169,False,600050
2020-04-15,8.48,8.5,8.34,8.39,106653296.0,569409511.0,21499910795.0,0.004960639000641956,-0.016412661195779443,False,600050
2020-04-16,8.31,8.39,8.31,8.34,67529140.0,357441265.0,21499910795.0,0.0031409032643849163,-0.005959475566150285,False,600050
2020-04-17,8.37,8.4,8.33,8.34,113594415.0,602621408.0,21499910795.0,0.0052834830843306296,0.0,False,600050
2020-04-20,8.36,8.4,8.31,8.39,90589200.0,480095736.0,21499910795.0,0.0042134686447660675,0.00599520383693064,False,600050
2020-04-21,8.36,8.36,8.28,8.33,75048558.0,395963178.0,21499910795.0,0.0034906450875811647,-0.00715137067938032,False,600050
2020-04-22,8.28,8.34,8.26,8.34,69928465.0,367778344.0,21499910795.0,0.003252500239036457,0.0012004801920768582,False,600050
2020-04-23,8.34,8.34,8.23,8.26,69064594.0,362886671.0,21499910795.0,0.003212320025814321,-0.00959232613908878,False,600050
2020-04-24,8.26,8.29,8.14,8.17,75207800.0,390518435.0,21499910795.0,0.003498051722962974,-0.010895883777239712,False,600050
2020-04-27,8.15,8.22,8.12,8.17,67497600.0,350029689.0,21499910795.0,0.003139436281554116,0.0,False,600050
2020-04-28,8.18,8.2,7.98,8.07,83467141.0,427745494.0,21499910795.0,0.0038822087122059616,-0.012239902080783294,False,600050
2020-04-29,8.07,8.12,8.04,8.11,49475214.0,253800234.0,21499910795.0,0.0023011822919519233,0.004956629491945419,False,600050
2020-04-30,8.12,8.28,8.12,8.23,119345158.0,620477054.0,21499910795.0,0.0055509606127182075,0.014796547472256671,False,600050
2020-05-06,8.14,8.29,8.12,8.28,106236287.0,553747172.0,21499910795.0,0.004941243152725369,0.006075334143377686,False,600050
2020-05-07,8.28,8.39,8.2,8.22,93240649.0,488697871.0,21499910795.0,0.004336792365747116,-0.007246376811594013,False,600050
2020-05-08,8.25,8.31,8.23,8.26,70612399.0,370441625.0,21499910795.0,0.003284311254743511,0.0048661800486617945,False,600050
2020-05-11,8.31,8.34,8.23,8.25,70794863.0,371734871.0,21499910795.0,0.003292797987629976,-0.001210653753026647,False,600050
2020-05-12,8.25,8.26,8.14,8.2,58479221.0,303756707.0,21499910795.0,0.00271997505280812,-0.0060606060606061,False,600050
2020-05-13,8.15,8.18,8.11,8.15,65810585.0,339656392.0,21499910795.0,0.0030609701420391405,-0.0060975609756096505,False,600050
2020-05-14,8.12,8.14,8.09,8.09,59141811.0,303990467.0,21499910795.0,0.0027507933202101454,-0.007361963190184118,False,600050
2020-05-15,8.11,8.14,8.07,8.09,54399935.0,279421453.0,21499910795.0,0.0025302400330261465,0.0,False,600050
2020-05-18,8.07,8.23,8.06,8.14,85895403.0,443625480.0,21499910795.0,0.003995151599418531,0.006180469715698411,False,600050
2020-05-19,8.2,8.22,8.11,8.12,63568749.0,328237596.0,21499910795.0,0.0029566982675473933,-0.002457002457002644,False,600050
2020-05-20,8.14,8.14,8.06,8.07,58622327.0,300227376.0,21499910795.0,0.002726631173448085,-0.006157635467980205,False,600050
2020-05-21,8.09,8.12,8.04,8.07,55449664.0,284070419.0,21499910795.0,0.002579064840254841,0.0,False,600050
2020-05-22,8.04,8.06,7.93,7.98,74964897.0,379725144.0,21499910795.0,0.003486753862133873,-0.01115241635687736,False,600050
2020-05-25,7.98,7.98,7.88,7.93,56514893.0,283937641.0,21499910795.0,0.0026286105807072956,-0.006265664160401085,False,600050
2020-05-26,7.95,7.98,7.85,7.93,99784973.0,499998096.0,21499910795.0,0.004641180791466628,0.0,False,600050
2020-05-27,7.92,7.92,7.84,7.87,56514487.0,281970676.0,21499910795.0,0.002628591696908015,-0.007566204287515754,False,600050
2020-05-28,7.85,7.92,7.82,7.85,59500711.0,296786158.0,21499910795.0,0.002767486412726765,-0.0025412960609911828,False,600050
2020-05-29,7.82,7.85,7.82,7.82,77889084.0,386938846.0,21499910795.0,0.0036227631241202087,-0.003821656050955302,False,600050
2020-06-01,7.84,7.96,7.84,7.95,95482170.0,479846638.0,21499910795.0,0.0044410495890152835,0.01662404092071612,False,600050
2020-06-02,7.95,8.07,7.92,8.03,107998005.0,548144604.0,21499910795.0,0.005023183864796124,0.010062893081761004,False,600050
2020-06-03,8.04,8.07,7.96,7.96,65187262.0,331277395.0,21499910795.0,0.0030319782543079153,-0.008717310087173025,False,600050
2020-06-04,8.01,8.01,7.93,7.95,44054740.0,222270824.0,21499910795.0,0.0020490661761371274,-0.0012562814070351536,False,600050
2020-06-05,7.96,7.96,7.9,7.95,47379718.0,238178725.0,21499910795.0,0.002203716957328892,0.0,False,600050
2020-06-08,7.99,8.01,7.93,7.96,76157338.0,384773937.0,21499910795.0,0.0035422164643451022,0.0012578616352201255,False,600050
2020-06-09,7.95,7.98,7.92,7.96,68643284.0,346127924.0,21499910795.0,0.003192724130556096,0.0,False,600050
2020-06-10,7.96,7.96,7.85,7.88,86237017.0,431726928.0,21499910795.0,0.004011040688599285,-0.01005025125628145,False,600050
2020-06-11,7.88,7.92,7.82,7.84,91911785.0,458154547.0,21499910795.0,0.004274984481394914,-0.005076142131979711,False,600050
2020-06-12,7.73,7.79,7.7,7.76,148476820.0,728233714.0,21499910795.0,0.006905927257825164,-0.010204081632653073,False,600050
2020-06-15,7.71,7.79,7.65,7.66,110321713.0,539459855.0,21499910795.0,0.0051312637550875945,-0.012886597938144284,False,600050
2020-06-16,7.71,7.74,7.7,7.74,78942584.0,386449369.0,21499910795.0,0.003671763327425471,0.010443864229765065,False,600050
2020-06-17,7.73,7.74,7.7,7.7,73056544.0,357262519.0,21499910795.0,0.003397992889207241,-0.0051679586563307955,False,600050
2020-06-18,7.7,7.79,7.62,7.73,114780141.0,560386367.0,21499910795.0,0.005338633359664597,0.003896103896103842,False,600050
2020-06-19,7.73,7.79,7.7,7.76,113732817.0,559094070.0,21499910795.0,0.005289920413365138,0.0038809831824060392,False,600050
2020-06-22,7.74,7.92,7.73,7.88,144127721.0,715683490.0,21499910795.0,0.006703642744114,0.015463917525773141,False,600050
2020-06-23,7.88,7.9,7.81,7.82,80119286.0,398195508.0,21499910795.0,0.0037264938800877475,-0.0076142131979695105,False,600050
2020-06-24,7.85,7.85,7.71,7.77,94108060.0,457140793.0,21499910795.0,0.004377137230815194,-0.006393861892583175,False,600050
2020-06-29,7.74,7.76,7.69,7.71,63215039.0,305468075.0,21499910795.0,0.0029402465713811816,-0.007722007722007707,False,600050
2020-06-30,7.74,7.76,7.69,7.73,62609264.0,303113295.0,21499910795.0,0.0029120708730828947,0.0025940337224383825,False,600050
2020-07-01,7.73,7.82,7.69,7.82,106927047.0,521091086.0,21499910795.0,0.004973371658121803,0.011642949547218562,False,600050
2020-07-02,7.79,8.01,7.79,8.0,188829713.0,938745251.0,21499910795.0,0.008782813789344375,0.023017902813299296,False,600050
2020-07-03,8.01,8.17,8.01,8.11,216328028.0,1097386952.0,21499910795.0,0.010061810491339761,0.013749999999999929,False,600050
2020-07-06,8.22,8.6,8.22,8.57,388991493.0,2054948710.0,21499910795.0,0.018092702649280923,0.05672009864365002,False,600050
2020-07-07,8.68,8.76,8.43,8.43,354349235.0,1903376378.0,21499910795.0,0.01648142815003712,-0.016336056009334965,False,600050
2020-07-08,8.43,8.59,8.38,8.54,263866296.0,1404617671.0,21499910795.0,0.01227290189787041,0.013048635824436383,False,600050
2020-07-09,8.52,8.59,8.44,8.56,332283696.0,1774272927.0,21499910795.0,0.015455119752277093,0.0023419203747074846,False,600050
2020-07-10,8.51,8.54,8.25,8.29,324517842.0,1706814392.0,21499910795.0,0.015093915741988546,-0.031542056074766456,False,600050
2020-07-13,8.3,8.52,8.25,8.46,287481837.0,1508124239.0,21499910795.0,0.013371303711030118,0.02050663449939716,False,600050
2020-07-14,8.46,9.13,8.4,9.08,845286428.0,4654285661.0,21499910795.0,0.039315810937996035,0.07328605200945626,False,600050
2020-07-15,8.94,8.96,8.46,8.56,568126665.0,3081174235.0,21499910795.0,0.02642460568404419,-0.05726872246696035,False,600050
2020-07-16,8.49,8.56,8.22,8.24,321123612.0,1684473008.0,21499910795.0,0.014936043924176664,-0.03738317757009346,False,600050
2020-07-17,8.3,8.33,8.16,8.22,162321548.0,837531892.0,21499910795.0,0.007549870766801012,-0.0024271844660194164,False,600050
2020-07-20,8.24,8.46,8.24,8.46,226827010.0,1190325080.0,21499910795.0,0.010550137261627648,0.029197080291970767,False,600050
2020-07-21,8.48,8.52,8.32,8.4,159459092.0,838347669.0,21499910795.0,0.007416732726029899,-0.007092198581560294,False,600050
2020-07-22,8.4,8.46,8.32,8.36,167586537.0,880466934.0,21499910795.0,0.007794754992145074,-0.004761904761904856,False,600050
2020-07-23,8.3,8.38,8.16,8.36,197945354.0,1023343592.0,21499910795.0,0.009206798850813557,0.0,False,600050
2020-07-24,8.3,8.33,8.13,8.14,178613760.0,918793473.0,21499910795.0,0.008307651213210534,-0.02631578947368407,False,600050
2020-07-27,8.17,8.19,8.05,8.09,99777761.0,506645661.0,21499910795.0,0.0046408453482143855,-0.006142506142506221,False,600050
2020-07-28,8.13,8.17,8.08,8.11,74976822.0,381442465.0,21499910795.0,0.00348730851559796,0.0024721878862792313,False,600050
2020-07-29,8.11,8.22,8.06,8.22,111018966.0,567594870.0,21499910795.0,0.005163694261737052,0.01356350184956856,False,600050
2020-07-30,8.21,8.24,8.13,8.13,82750542.0,423139019.0,21499910795.0,0.003848878387869609,-0.010948905109488982,False,600050
2020-07-31,8.11,8.21,8.05,8.11,125609291.0,638480311.0,21499910795.0,0.005842316844831355,-0.002460024600246191,False,600050
2020-08-03,8.13,8.27,8.13,8.25,165221928.0,849633988.0,21499910795.0,0.007684772721867472,0.017262638717632672,False,600050
2020-08-04,8.27,8.3,8.17,8.25,144566532.0,745532452.0,21499910795.0,0.006724052642749581,0.0,False,600050
2020-08-05,8.24,8.24,8.14,8.17,118342608.0,605925214.0,21499910795.0,0.005504330186687177,-0.00969696969696976,False,600050
2020-08-06,8.17,8.19,8.08,8.14,119359435.0,607231636.0,21499910795.0,0.005551624661985022,-0.003671970624234966,False,600050
2020-08-07,8.11,8.11,8.0,8.03,131594844.0,663271094.0,21499910795.0,0.006120715813881589,-0.013513513513513709,False,600050
2020-08-10,8.03,8.16,8.01,8.14,120666915.0,613359037.0,21499910795.0,0.005612437937559359,0.013698630136986356,False,600050
2020-08-11,8.16,8.21,8.06,8.08,118335966.0,603231078.0,21499910795.0,0.005504021255172841,-0.0073710073710073765,False,600050
2020-08-12,8.05,8.16,8.03,8.14,109741516.0,555217793.0,21499910795.0,0.005104277736143975,0.007425742574257432,False,600050
2020-08-13,8.35,8.54,8.3,8.48,481521008.0,2549422020.0,21499910795.0,0.022396418877792836,0.041769041769041726,False,600050
2020-08-14,8.46,8.52,8.33,8.49,280314974.0,1481487877.0,21499910795.0,0.013037959862846957,0.001179245283018826,False,600050
2020-08-17,8.48,8.59,8.38,8.52,241987686.0,1287767201.0,21499910795.0,0.011255287908277109,0.0035335689045936647,False,600050
2020-08-18,8.51,8.83,8.46,8.65,369229524.0,2005654963.0,21499910795.0,0.017173537486763327,0.01525821596244148,False,600050
2020-08-19,8.75,8.92,8.59,8.6,353757828.0,1938182690.0,21499910795.0,0.016453920733581352,-0.005780346820809301,False,600050
2020-08-20,8.48,8.67,8.44,8.48,196663530.0,1049049083.0,21499910795.0,0.009147178882515917,-0.013953488372092981,False,600050
2020-08-21,8.56,8.62,8.46,8.54,138122405.0,738667775.0,21499910795.0,0.00642432456194756,0.007075471698112956,False,600050
2020-08-24,8.54,8.59,8.43,8.46,127733851.0,679917925.0,21499910795.0,0.005941133999016669,-0.009367681498828828,False,600050
2020-08-25,8.46,8.49,8.32,8.35,130857124.0,687706960.0,21499910795.0,0.0060864031133762665,-0.013002364066194039,False,600050
2020-08-26,8.32,8.44,8.3,8.38,166909167.0,874761179.0,21499910795.0,0.007763249280030327,0.00359281437125758,False,600050
2020-08-27,8.36,8.4,8.24,8.3,105954249.0,550854470.0,21499910795.0,0.004928125051785825,-0.009546539379474916,False,600050
2020-08-28,8.3,8.35,8.21,8.33,125038111.0,647465476.0,21499910795.0,0.005815750222976681,0.0036144578313253017,False,600050
2020-08-31,8.32,8.41,8.24,8.29,128477220.0,670807201.0,21499910795.0,0.005975709444798187,-0.004801920768307433,False,600050
2020-09-01,8.24,8.27,8.19,8.25,106418513.0,548339938.0,21499910795.0,0.004949718815798463,-0.004825090470446214,False,600050
2020-09-02,8.25,8.27,8.16,8.19,107842976.0,554026430.0,21499910795.0,0.0050159731837157145,-0.0072727272727273196,False,600050
2020-09-03,8.21,8.25,8.16,8.17,98871258.0,507749387.0,21499910795.0,0.004598682243044163,-0.0024420024420024333,False,600050
2020-09-04,8.13,8.14,8.09,8.13,91415447.0,464884271.0,21499910795.0,0.004251898897239122,-0.004895960832313251,False,600050
2020-09-07,8.13,8.17,8.06,8.08,83718418.0,425914296.0,21499910795.0,0.003893896063023177,-0.006150061500615145,False,600050
2020-09-08,8.11,8.19,8.06,8.17,90410031.0,460756924.0,21499910795.0,0.004205135168329427,0.011138613861386037,False,600050
2020-09-09,8.09,8.19,8.08,8.11,100902289.0,514644183.0,21499910795.0,0.004693149193133664,-0.007343941248470043,False,600050
2020-09-10,8.17,8.21,8.0,8.05,116306194.0,588878252.0,21499910795.0,0.005409612863465836,-0.007398273736128114,False,600050
2020-09-11,8.0,8.06,7.97,8.03,73327352.0,368041387.0,21499910795.0,0.0034105886623982153,-0.002484472049689601,False,600050
2020-09-14,8.05,8.09,8.01,8.08,64872325.0,327533483.0,21499910795.0,0.003017329960972985,0.0062266500622665255,False,600050
2020-09-15,8.08,8.09,8.0,8.03,74285077.0,373790314.0,21499910795.0,0.0034551341960579515,-0.006188118811881305,False,600050
2020-09-16,8.03,8.08,7.98,8.03,63685859.0,320333370.0,21499910795.0,0.00296214526689156,0.0,False,600050
2020-09-17,8.03,8.03,7.98,8.0,63351231.0,317543341.0,21499910795.0,0.0029465811092915283,-0.0037359900373598043,False,600050
2020-09-18,8.01,8.14,8.0,8.14,99372672.0,503378220.0,21499910795.0,0.004622003921202781,0.01750000000000007,False,600050
2020-09-21,8.14,8.14,8.06,8.08,61713914.0,313079140.0,21499910795.0,0.0028704265142510325,-0.0073710073710073765,False,600050
2020-09-22,8.06,8.08,8.0,8.01,63725676.0,320914049.0,21499910795.0,0.002963997228063848,-0.008663366336633671,False,600050
2020-09-23,8.03,8.05,7.98,8.0,57143096.0,286686542.0,21499910795.0,0.002657829446124453,-0.0012484394506866447,False,600050
2020-09-24,7.98,8.0,7.85,7.85,95135121.0,470982106.0,21499910795.0,0.0044249077080880045,-0.018750000000000044,False,600050
2020-09-25,7.89,7.9,7.81,7.84,57907014.0,284724669.0,21499910795.0,0.002693360663313394,-0.001273885350318471,False,600050
2020-09-28,7.84,7.87,7.76,7.76,51423276.0,250981669.0,21499910795.0,0.002391790202774188,-0.010204081632653073,False,600050
2020-09-29,7.77,7.82,7.74,7.76,59132774.0,288109979.0,21499910795.0,0.0027503729928847827,0.0,False,600050
2020-09-30,7.77,7.79,7.71,7.74,51966881.0,252595792.0,21499910795.0,0.0024170742611678824,-0.002577319587628857,False,600050
2020-10-09,7.82,7.87,7.79,7.85,63430127.0,311513129.0,21499910795.0,0.0029502507059122893,0.014211886304909438,False,600050
2020-10-12,7.87,7.98,7.85,7.98,78923873.0,392464125.0,21499910795.0,0.00367089304474484,0.016560509554140124,False,600050
2020-10-13,7.98,7.98,7.89,7.93,65806644.0,326983237.0,21499910795.0,0.003060786838953022,-0.006265664160401085,False,600050
2020-10-14,7.93,7.95,7.89,7.93,57576434.0,285671472.0,21499910795.0,0.0026779847855643163,0.0,False,600050
2020-10-15,7.92,7.93,7.85,7.85,52939422.0,261660848.0,21499910795.0,0.0024623089139658915,-0.010088272383354413,False,600050
2020-10-16,7.87,7.89,7.84,7.87,38828307.0,191167789.0,21499910795.0,0.0018059752605592149,0.002547770700636942,False,600050
2020-10-19,7.97,8.03,7.85,7.87,81393210.0,405239866.0,21499910795.0,0.003785746405000375,0.0,False,600050
2020-10-20,7.85,7.92,7.81,7.9,49914115.0,246319367.0,21499910795.0,0.002321596376651385,0.003811944091486774,False,600050
2020-10-21,7.9,8.14,7.87,8.13,224393404.0,1132708791.0,21499910795.0,0.010436945815244254,0.029113924050633067,False,600050
2020-10-22,8.01,8.01,7.85,7.9,159523981.0,792328935.0,21499910795.0,0.007419750831575485,-0.02829028290282909,False,600050
2020-10-23,7.89,7.92,7.84,7.85,72396805.0,357062190.0,21499910795.0,0.0033673072270065667,-0.006329113924050778,False,600050
2020-10-26,7.85,7.92,7.84,7.85,64515394.0,317910723.0,21499910795.0,0.0030007284502316933,0.0,False,600050
2020-10-27,7.82,7.84,7.79,7.81,55791097.0,272921314.0,21499910795.0,0.0025949455107960135,-0.005095541401273884,False,600050
2020-10-28,7.79,7.81,7.71,7.74,72222794.0,350207412.0,21499910795.0,0.0033592136585420657,-0.008962868117797673,False,600050
2020-10-29,7.68,7.76,7.66,7.71,49356789.0,238237802.0,21499910795.0,0.0022956741295632895,-0.003875968992248069,False,600050
2020-10-30,7.71,7.76,7.58,7.61,92684264.0,445477934.0,21499910795.0,0.004310913886282476,-0.012970168612191912,False,600050
2020-11-02,7.6,7.65,7.44,7.52,83418776.0,392993002.0,30537265087.0,0.002731704223097312,-0.01182654402102501,False,600050
2020-11-03,7.52,7.76,7.52,7.69,72323782.0,347111402.0,30537265087.0,0.00236837784241487,0.022606382978723527,False,600050
2020-11-04,7.69,7.71,7.6,7.63,53927131.0,258635201.0,30537265087.0,0.001765945013293194,-0.007802340702210753,False,600050
2020-11-05,7.68,7.79,7.66,7.77,77468197.0,375420610.0,30537265087.0,0.0025368413569222654,0.0183486238532109,False,600050
2020-11-06,7.79,7.82,7.74,7.79,63986250.0,311844547.0,30537265087.0,0.0020953497249247624,0.002574002574002643,False,600050
2020-11-09,7.85,7.9,7.84,7.87,94549463.0,465903270.0,30537265087.0,0.003096199437986036,0.010269576379974277,False,600050
2020-11-10,7.9,7.9,7.76,7.77,69098153.0,338917186.0,30537265087.0,0.0022627485730349747,-0.01270648030495558,False,600050
2020-11-11,7.76,7.89,7.69,7.85,93311203.0,456451125.0,30537265087.0,0.0030556502926558232,0.01029601029601035,False,600050
2020-11-12,7.84,7.87,7.73,7.74,63887261.0,311274107.0,30537265087.0,0.002092108144523964,-0.01401273885350307,False,600050
2020-11-13,7.68,7.69,7.61,7.63,69818693.0,334210805.0,30537265087.0,0.0022863440062850446,-0.014211886304909549,False,600050
2020-11-16,7.65,7.69,7.6,7.68,51395202.0,246538683.0,30537265087.0,0.0016830322510406938,0.006553079947575258,False,600050
2020-11-17,7.68,7.71,7.63,7.71,50616715.0,243309540.0,30537265087.0,0.0016575392346300196,0.00390625,False,600050
2020-11-18,7.69,7.73,7.66,7.71,54733364.0,264131880.0,30537265087.0,0.001792346624495214,0.0,False,600050
2020-11-19,7.69,7.71,7.66,7.69,52827578.0,254304941.0,30537265087.0,0.001729938088741588,-0.0025940337224383825,False,600050
2020-11-20,7.69,7.71,7.65,7.68,46109961.0,221784239.0,30537265087.0,0.0015099571251267502,-0.0013003901170351995,False,600050
2020-11-23,7.69,7.82,7.66,7.79,107076053.0,520217073.0,30537265087.0,0.0035064061138069392,0.01432291666666674,False,600050
2020-11-24,7.77,7.82,7.76,7.79,61463878.0,299969707.0,30537265087.0,0.0020127499245558094,0.0,False,600050
2020-11-25,7.79,7.9,7.79,7.79,103948787.0,510252701.0,30537265087.0,0.0034039979252841464,0.0,False,600050
2020-11-26,7.81,7.84,7.76,7.82,56099673.0,274332616.0,30537265087.0,0.0018370889744112075,0.0038510911424904926,False,600050
2020-11-27,7.82,7.85,7.77,7.85,74517726.0,364814021.0,30537265087.0,0.002440222652149779,0.0038363171355497716,False,600050
2020-11-30,7.87,8.03,7.82,7.82,178320758.0,885990435.0,30537265087.0,0.00583944755668093,-0.003821656050955302,False,600050
2020-12-01,7.81,7.93,7.81,7.9,98539702.0,485288204.0,30537265087.0,0.0032268672953934333,0.010230179028132946,False,600050
2020-12-02,7.92,7.92,7.84,7.85,103436977.0,509598102.0,30537265087.0,0.0033872377472347415,-0.006329113924050778,False,600050
2020-12-03,7.82,7.84,7.74,7.77,108606525.0,529539401.0,30537265087.0,0.0035565242889493342,-0.010191082802547768,False,600050
2020-12-04,7.77,7.77,7.68,7.71,79650316.0,384770931.0,30537265087.0,0.002608298934861324,-0.007722007722007707,False,600050
2020-12-07,7.71,7.73,7.61,7.63,79306011.0,380223996.0,30537265087.0,0.0025970240220942807,-0.01037613488975353,False,600050
2020-12-08,7.61,7.66,7.61,7.65,58953986.0,282247429.0,30537265087.0,0.001930558805185775,0.002621231979030192,False,600050
2020-12-09,7.63,7.66,7.57,7.58,65788731.0,313584375.0,30537265087.0,0.002154375344765464,-0.0091503267973857,False,600050
2020-12-10,7.58,7.58,7.49,7.5,78496605.0,370397915.0,30537265087.0,0.0025705185050581606,-0.01055408970976257,False,600050
2020-12-11,7.52,7.53,7.42,7.45,87109279.0,407052824.0,30537265087.0,0.002852556663205679,-0.006666666666666599,False,600050
2020-12-14,7.45,7.47,7.41,7.44,51800544.0,241291371.0,30537265087.0,0.0016963059348118236,-0.0013422818791946067,False,600050
2020-12-15,7.44,7.45,7.39,7.41,56917252.0,264054308.0,30537265087.0,0.0018638621316559945,-0.0040322580645161255,False,600050
2020-12-16,7.42,7.44,7.36,7.38,51448078.0,238179240.0,30537265087.0,0.0016847637747986126,-0.004048582995951455,False,600050
2020-12-17,7.38,7.44,7.31,7.42,71429856.0,330140625.0,30537265087.0,0.0023391045595110727,0.005420054200542035,False,600050
2020-12-18,7.42,7.49,7.39,7.49,111502451.0,520679182.0,30537265087.0,0.003651356815429671,0.009433962264151052,False,600050
2020-12-21,7.47,7.49,7.38,7.41,79328390.0,368504360.0,30537265087.0,0.0025977568644079668,-0.010680907877169576,False,600050
2020-12-22,7.38,7.41,7.23,7.25,113513761.0,520809391.0,30537265087.0,0.003717220932411654,-0.021592442645074206,False,600050
2020-12-23,7.23,7.26,7.17,7.2,93335737.0,421419609.0,30537265087.0,0.0030564537044849476,-0.006896551724137945,False,600050
2020-12-24,7.18,7.2,7.09,7.1,76268133.0,340610140.0,30537265087.0,0.002497543011226243,-0.01388888888888895,False,600050
2020-12-25,7.1,7.17,7.07,7.17,44819735.0,200330967.0,30537265087.0,0.0014677062556947898,0.009859154929577452,False,600050
2020-12-28,7.15,7.22,7.12,7.18,63402326.0,284679556.0,30537265087.0,0.0020762280387378556,0.001394700139470073,False,600050
2020-12-29,7.2,7.3,7.14,7.17,103670005.0,469249766.0,30537265087.0,0.0033948686860020513,-0.0013927576601671099,False,600050
2020-12-30,7.17,7.18,7.1,7.1,81793254.0,365684517.0,30537265087.0,0.002678473457494403,-0.009762900976290179,False,600050
2020-12-31,7.07,7.15,7.07,7.12,112974300.0,503055405.0,30537265087.0,0.00369955527052402,0.0028169014084507005,False,600050
2021-01-04,6.83,6.99,6.83,6.91,308405172.0,1331107796.0,30537265087.0,0.010099305590116221,-0.0294943820224719,False,600050
2021-01-05,6.83,7.23,6.75,6.85,510349103.0,2234459231.0,30537265087.0,0.016712338238084733,-0.00868306801736618,False,600050
2021-01-06,6.93,7.1,6.9,7.01,334123592.0,1464793669.0,30537265087.0,0.010941503472825388,0.023357664233576658,False,600050
2021-01-07,6.86,6.94,6.8,6.83,254099326.0,1091171607.0,30537265087.0,0.008320958844090214,-0.025677603423680417,False,600050
2021-01-08,6.75,6.96,6.69,6.86,229495452.0,982789495.0,30537265087.0,0.007515258859828229,0.004392386530014614,False,600050
2021-01-11,6.93,7.12,6.88,7.01,279123817.0,1222994096.0,30537265087.0,0.009140432720637633,0.021865889212827838,False,600050
2021-01-12,6.96,7.1,6.93,7.1,199103766.0,875957411.0,30537265087.0,0.006520026119980218,0.012838801711840153,False,600050
2021-01-13,7.07,7.47,7.07,7.39,408011256.0,1867773873.0,30537265087.0,0.013361093563473508,0.04084507042253516,False,600050
2021-01-14,7.33,7.58,7.3,7.45,316956430.0,1482474241.0,30537265087.0,0.01037933256619406,0.008119079837618504,False,600050
